name,type,start_time,duration
"Bitbang SPI","disable",4.7501155,0.000000083
"Bitbang SPI","enable",4.750118333,0.000000083
"Bitbang SPI","disable",4.7501215,0.000000083
"Bitbang SPI","enable",4.750124417,0.000000083
"Bitbang SPI","disable",4.750127583,0.000000083
"Bitbang SPI","enable",4.750130417,0.000000083
"Bitbang SPI","disable",4.750133583,0.000000083
"Bitbang SPI","enable",4.750136417,0.000000083
"Bitbang SPI","disable",4.750139583,0.000000083
"Bitbang SPI","enable",4.7501425,0.000000083
"Bitbang SPI","disable",4.750145667,0.000000083
"Bitbang SPI","enable",4.7501485,0.000000083
"Bitbang SPI","disable",4.750152167,0.000000083
"Bitbang SPI","enable",4.750155,0.000000083
"Bitbang SPI","disable",4.75015825,0.000000083
"Bitbang SPI","enable",4.750161083,0.000000083
"Bitbang SPI","disable",4.75016425,0.000000083
"Bitbang SPI","enable",4.750167167,0.000000083
"Bitbang SPI","disable",4.750170333,0.000000083
"Bitbang SPI","enable",4.750173167,0.000000083
"Bitbang SPI","disable",4.750176417,0.000000083
"Bitbang SPI","enable",4.75017925,0.000000083
"Bitbang SPI","disable",4.750182417,0.000000083
"Bitbang SPI","enable",4.750185333,0.000000083
"Bitbang SPI","disable",4.7501885,0.000000083
"Bitbang SPI","enable",4.750191333,0.000000083
"Bitbang SPI","disable",4.7501945,0.000000083
"Bitbang SPI","enable",4.750197417,0.000000083
"Bitbang SPI","disable",4.750204083,0.000000083
"Bitbang SPI","enable",4.750206917,0.000000083
"Bitbang SPI","disable",4.750210167,0.000000083
"Bitbang SPI","enable",4.750213,0.000000083
"Bitbang SPI","disable",4.750216167,0.000000083
"Bitbang SPI","enable",4.750219083,0.000000083
"Bitbang SPI","disable",4.75022225,0.000000083
"Bitbang SPI","enable",4.750225083,0.000000083
"Bitbang SPI","disable",4.750228333,0.000000083
"Bitbang SPI","enable",4.750231167,0.000000083
"Bitbang SPI","disable",4.750234333,0.000000083
"Bitbang SPI","enable",4.75023725,0.000000083
"Bitbang SPI","disable",4.750240417,0.000000083
"Bitbang SPI","enable",4.75024325,0.000000083
